time_from_launch[s],elapsed_time[s],launch_clear?,combusting?,para_opened?,air_density[kg/m3],gravity[m/s2],pressure[Pa],temperature[C],wind_x[m/s],wind_y[m/s],wind_z[m/s],mass[kg],Cg_from_nose[m],inertia moment pitch & yaw[kg*m2],inertia moment roll[kg*m2],attack angle[rad],altitude[m],velocity[m/s],airspeed[m/s],accel[m/s2],longitudinal accel[m/s2],normal_force[N],Cnp,Cny,Cmqp,Cmqy,Cp_from_nose[m],Cd,Cna,latitude,longitude,downrange[m],Fst[%],dynamic_pressure[Pa],
0.64100000,0.64100000,1,1,"0",1.22464755,9.80663489,101265.96102373,14.96805485,-4.69541363,-3.41893596,-0.00000000,8.20648242,1.07176621,1.96051091,0.03282000,-0.07874596,4.93138797,17.86794811,18.25684093,31.90832609,31.71039600,29.12094300,0.89481956,-3.66712198,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24287517,140.01043357,1.79521730,15.33501432,204.09500939,
0.65100000,0.65100000,1,1,"0",1.22462770,9.80663437,101263.93449601,14.96695805,-4.72190556,-3.43822589,-0.00000000,8.20591273,1.07173136,1.96034727,0.03302000,-0.07578892,5.10041186,18.18561108,18.56136516,31.98595276,31.78840155,29.12659899,0.86195851,-3.62024045,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24287552,140.01043300,1.85742574,15.33674808,210.95698679,
0.66100000,0.66100000,1,1,"0",1.22460752,9.80663384,101261.87357165,14.96584263,-4.74810636,-3.45730384,-0.00000000,8.20534303,1.07169652,1.96018364,0.03322000,-0.07290622,5.27230331,18.50411951,18.86694223,32.06343179,31.86630178,29.12893155,0.82987438,-3.57351094,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24287588,140.01043241,1.92104997,15.33848183,217.95657060,
0.67100000,0.67100000,1,1,"0",1.22458700,9.80663330,101259.77816296,14.96470852,-4.77402490,-3.47617626,-0.00000000,8.20477333,1.07166167,1.96002000,0.03342000,-0.07009445,5.44706977,18.82347003,19.17357363,32.14076246,31.94409715,29.12783356,0.79853233,-3.52689907,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24287625,140.01043182,1.98609240,15.34021559,225.09496479,
0.68100000,0.68100000,1,1,"0",1.22456614,9.80663276,101257.64818582,14.96355568,-4.79966959,-3.49484928,-0.00000000,8.20420364,1.07162682,1.95985636,0.03362000,-0.06735087,5.62471827,19.14349983,19.48113637,32.18911264,31.99278003,29.12318762,0.76790480,-3.48039477,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24287662,140.01043121,2.05255519,15.34194934,232.37041022,
0.69100000,0.69100000,1,1,"0",1.22454494,9.80663220,101255.48357739,14.96238408,-4.82504818,-3.51332854,-0.00000000,8.20363394,1.07159197,1.95969273,0.03382000,-0.06467297,5.80525404,19.46407524,19.78947917,32.23731077,32.04135841,29.11487672,0.73796622,-3.43399158,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24287700,140.01043058,2.12043980,15.34368310,239.78027951,
0.70100000,0.70100000,1,1,"0",1.22452341,9.80663164,101253.28428169,14.96119368,-4.85016798,-3.53161937,-0.00000000,8.20306424,1.07155712,1.95952909,0.03402000,-0.06205779,5.98868190,19.78519315,20.09860269,32.28535714,32.08983367,29.10280351,0.70868625,-3.38765492,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24287739,140.01042994,2.18974738,15.34541686,247.32545971,
0.71100000,0.71100000,1,1,"0",1.22450153,9.80663107,101251.05024238,14.95998445,-4.87503600,-3.54972686,-0.00000000,8.20249455,1.07152227,1.95936545,0.03422000,-0.05950257,6.17500669,20.10685056,20.40850777,32.33325244,32.13820749,29.08687508,0.68003653,-3.34135177,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24287779,140.01042929,2.26047906,15.34715061,255.00684462,
0.72100000,0.72100000,1,1,"0",1.22447931,9.80663049,101248.78140279,14.95875637,-4.89965893,-3.56765589,-0.00000000,8.20192485,1.07148742,1.95920182,0.03442000,-0.05700473,6.36423328,20.42904449,20.71919538,32.38099773,32.18648182,29.06700361,0.65199056,-3.29505071,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24287820,140.01042863,2.33263584,15.34888437,262.82533464,
0.73100000,0.73100000,1,1,"0",1.22445675,9.80662990,101246.47771444,14.95750940,-4.92404311,-3.58541108,-0.00000000,8.20135515,1.07145258,1.95903818,0.03462000,-0.05456264,6.55636563,20.75142738,21.03039569,32.36629981,32.17198913,29.04308017,0.62453189,-3.24876476,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24287861,140.01042795,2.40621830,15.35061812,270.77486076,
0.74100000,0.74100000,1,1,"0",1.22443384,9.80662930,101244.13917519,14.95624355,-4.94819412,-3.60299649,-0.00000000,8.20078545,1.07141773,1.95887455,0.03482000,-0.05217480,6.75140373,21.07371436,21.34177741,32.35144999,32.15739944,29.01499750,0.59764554,-3.20251287,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24287903,140.01042726,2.48122551,15.35235188,278.84733740,
0.75100000,0.75100000,1,1,"0",1.22441060,9.80662869,101241.76579815,14.95495881,-4.97211721,-3.62041594,-0.00000000,8.20021576,1.07138288,1.95871091,0.03502000,-0.04983885,6.94934667,21.39590257,21.65333968,32.33645062,32.14271593,28.98268960,0.57130707,-3.15626031,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24287946,140.01042655,2.55765609,15.35408563,287.04293580,
0.76100000,0.76100000,1,1,"0",1.22438702,9.80662807,101239.35759615,14.95365519,-4.99581744,-3.63767311,-0.00000000,8.19964606,1.07134803,1.95854727,0.03522000,-0.04755258,7.15019354,21.71798911,21.96508184,32.32130455,32.12794215,28.94609920,0.54549379,-3.10997433,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24287989,140.01042584,2.63550859,15.35581939,295.36183091,
0.77100000,0.77100000,1,1,"0",1.22436309,9.80662745,101236.91458176,14.95233271,-5.01929972,-3.65477158,-0.00000000,8.19907636,1.07131318,1.95838364,0.03542000,-0.04531398,7.35394347,22.03997109,22.27700337,32.30601509,32.11308196,28.90517868,0.52018466,-3.06362409,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24288034,140.01042511,2.71478147,15.35755314,303.80420086,
0.78100000,0.78100000,1,1,"0",1.22433882,9.80662681,101234.43679499,14.95099137,-5.04256850,-3.67171460,-0.00000000,8.19850667,1.07127833,1.95822000,0.03562000,-0.04312298,7.56059244,22.36072041,22.58821405,32.08715082,31.89347791,28.85980882,0.49538016,-3.01730230,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24288079,140.01042436,2.79547196,15.35928690,312.34561620,
0.79100000,0.79100000,1,1,"0",1.22431422,9.80662617,101231.92442814,14.94963129,-5.06562678,-3.68850434,-0.00000000,8.19793697,1.07124348,1.95805636,0.03582000,-0.04097958,7.77012353,22.67931369,22.89762202,31.86815279,31.67379008,28.80987011,0.47108150,-2.97111631,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24288125,140.01042360,2.87757254,15.36102065,320.95464260,
0.80100000,0.80100000,1,1,"0",1.22428928,9.80662552,101229.37772413,14.94825260,-5.08847705,-3.70514262,-0.00000000,8.19736727,1.07120864,1.95789273,0.03602000,-0.03888145,7.98251670,22.99574813,23.20522116,31.64902610,31.45402435,28.75536158,0.44726440,-2.92501942,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24288171,140.01042283,2.96107447,15.36275441,329.62904658,
0.81100000,0.81100000,1,1,"0",1.22426400,9.80662486,101226.79692572,14.94685541,-5.11112185,-3.72163129,-0.00000000,8.19679758,1.07117379,1.95772909,0.03622000,-0.03682646,8.19775190,23.31002092,23.51100576,31.42977642,31.23418694,28.69629827,0.42390657,-2.87896819,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24288219,140.01042205,3.04596895,15.36448817,338.36661009,
0.82100000,0.82100000,1,1,"0",1.22423840,9.80662419,101224.18227553,14.94543987,-5.13356375,-3.73797222,-0.00000000,8.19622788,1.07113894,1.95756545,0.03642000,-0.03481268,8.41580911,23.62212921,23.81497051,31.21041000,31.01428446,28.63271246,0.40098760,-2.83292232,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24288267,140.01042125,3.13224710,15.36622192,347.16512969,
0.83100000,0.83100000,1,1,"0",1.22421246,9.80662351,101221.53397403,14.94400608,-5.15580566,-3.75416753,-0.00000000,8.19565818,1.07110409,1.95740182,0.03662000,-0.03283634,8.63667310,23.93377328,24.11846502,31.29889292,31.10422815,28.56476631,0.37846708,-2.78668456,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24288316,140.01042044,3.21990171,15.36795568,356.06241090,
0.84100000,0.84100000,1,1,"0",1.22418619,9.80662282,101218.85199062,14.94255403,-5.17785236,-3.77022069,-0.00000000,8.19508848,1.07106924,1.95723818,0.03682000,-0.03089403,8.86034822,24.24634331,24.42314533,31.38728608,31.19412791,28.49265214,0.35630768,-2.74004311,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24288366,140.01041962,3.30893253,15.36968943,365.10742791,
0.85100000,0.85100000,1,1,"0",1.22415959,9.80662213,101216.13621760,14.94108365,-5.19970905,-3.78613550,-0.00000000,8.19451879,1.07103439,1.95707455,0.03702000,-0.02898510,9.08684362,24.55983571,24.72901474,31.47559734,31.28398996,28.41643612,0.33450317,-2.69299339,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24288416,140.01041879,3.39934096,15.37142319,374.30159015,
0.86100000,0.86100000,1,1,"0",1.22413266,9.80662142,101213.38654719,14.93959488,-5.22138071,-3.80191558,-0.00000000,8.19394909,1.07099955,1.95691091,0.03722000,-0.02710898,9.31616846,24.87424671,25.03607630,31.56383515,31.37382088,28.33620322,0.31304790,-2.64553161,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24288468,140.01041794,3.49112833,15.37315694,383.64630881,
0.87100000,0.87100000,1,1,"0",1.22410540,9.80662071,101210.60287160,14.93808767,-5.24287209,-3.81756440,-0.00000000,8.19337939,1.07096470,1.95674727,0.03742000,-0.02526515,9.54833191,25.18957243,25.34433277,31.65200859,31.46362759,28.25205862,0.29193687,-2.59765481,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24288520,140.01041708,3.58429586,15.37489070,393.14299614,
0.88100000,0.88100000,1,1,"0",1.22407780,9.80661999,101207.78507426,14.93656195,-5.26418784,-3.83308533,-0.00000000,8.19280970,1.07092985,1.95658364,0.03762000,-0.02345287,9.78334413,25.50616549,25.65407185,31.80467785,31.61834880,28.16414873,0.27116255,-2.54933198,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24288573,140.01041621,3.67884509,15.37662445,402.80202098,
0.89100000,0.89100000,1,1,"0",1.22404987,9.80661926,101204.93299023,14.93501763,-5.28533273,-3.84848185,-0.00000000,8.19224000,1.07089500,1.95642000,0.03782000,-0.02167147,10.02121941,25.82431340,25.96564531,31.95731471,31.77306161,28.07264352,0.25071840,-2.50052999,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24288627,140.01041532,3.77477891,15.37835821,412.63623047,
0.90100000,0.90100000,1,1,"0",1.22402160,9.80661852,101202.04643854,14.93345462,-5.30631146,-3.86375738,-0.00000000,8.19167030,1.07086015,1.95625636,0.03802000,-0.01992073,10.26197300,26.14401157,26.27905654,32.10992973,31.92777365,27.97771086,0.23060269,-2.45125368,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24288681,140.01041443,3.87210052,15.38009196,422.64781152,
0.91100000,0.91100000,1,1,"0",1.22399299,9.80661777,101199.12523837,14.93187280,-5.32712853,-3.87891520,-0.00000000,8.19110061,1.07082530,1.95609273,0.03822000,-0.01820046,10.50562018,26.46525523,26.59430854,32.26253403,32.08249286,27.87954426,0.21081410,-2.40150855,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24288736,140.01041352,3.97081302,15.38182572,432.83895555,
0.92100000,0.92100000,1,1,"0",1.22396404,9.80661701,101196.16920909,14.93027209,-5.34778821,-3.89395842,-0.00000000,8.19053091,1.07079045,1.95592909,0.03842000,-0.01651048,10.75217619,26.78803940,26.91140391,32.41513931,32.23722749,27.77836444,0.19135166,-2.35130080,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24288793,140.01041259,4.07091944,15.38355948,443.21185754,
0.93100000,0.93100000,1,1,"0",1.22393474,9.80661625,101193.17823154,14.92865241,-5.36829421,-3.90888973,-0.00000000,8.18996121,1.07075561,1.95576545,0.03862000,-0.01485182,11.00164925,27.10988158,27.22835363,32.11896829,31.94072825,27.67431804,0.17222768,-2.30080857,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24288850,140.01041166,4.17242024,15.38529323,453.70235315,
0.94100000,0.94100000,1,1,"0",1.22390511,9.80661547,101190.15252344,14.92701389,-5.38864781,-3.92371008,-0.00000000,8.18939152,1.07072076,1.95560182,0.03882000,-0.01322519,11.25401910,27.42875040,27.54271972,31.82280327,31.64425895,27.56759321,0.15345153,-2.25022774,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24288908,140.01041071,4.27530569,15.38702699,464.22807002,
0.95100000,0.95100000,1,1,"0",1.22387514,9.80661469,101187.09241506,14.92535669,-5.40884963,-3.93841990,-0.00000000,8.18882182,1.07068591,1.95543818,0.03902000,-0.01162974,11.50925842,27.74464165,27.85449451,31.52665992,31.34783083,27.45855895,0.13501427,-2.19953511,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24288966,140.01040976,4.37956356,15.38876074,474.78575366,
0.96100000,0.96100000,1,1,"0",1.22384483,9.80661389,101183.99823711,14.92368101,-5.42890033,-3.95301970,-0.00000000,8.18825212,1.07065106,1.95527455,0.03922000,-0.01006466,11.76733986,28.05755098,28.16367042,31.23055478,31.05145540,27.34762201,0.11690808,-2.14871028,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24289026,140.01040879,4.48518158,15.39049450,485.37216701,
0.97100000,0.97100000,1,1,"0",1.22381419,9.80661309,101180.87032079,14.92198701,-5.44880067,-3.96751000,-0.00000000,8.18768242,1.07061621,1.95511091,0.03942000,-0.00852928,12.02823604,28.36747392,28.47023996,30.93450521,30.75514432,27.23522791,0.09912620,-2.09773558,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24289086,140.01040780,4.59214744,15.39222825,495.98408966,
0.98100000,0.98100000,1,1,"0",1.22378323,9.80661228,101177.70895479,14.92027486,-5.46855172,-3.98189160,-0.00000000,8.18711273,1.07058136,1.95494727,0.03962000,-0.00702264,12.29192445,28.67614628,28.77560166,30.95399708,30.77621782,27.12190592,0.08165870,-2.04649433,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24289147,140.01040681,4.70045058,15.39396201,506.66782675,
0.99100000,0.99100000,1,1,"0",1.22375194,9.80661146,101174.51419172,14.91854457,-5.48815602,-3.99616635,-0.00000000,8.18654303,1.07054652,1.95478364,0.03982000,-0.00554409,12.55840257,28.98498644,29.08147009,30.97357921,30.79737914,27.00820784,0.06449918,-1.99486251,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24289209,140.01040581,4.81008747,15.39569576,517.48302747,
1.00100000,1.00100000,1,1,"0",1.22372032,9.80661064,101171.28600602,14.91679614,-5.50761652,-4.01033639,-0.00000000,8.18597333,1.07051167,1.95462000,0.04002000,-0.00409365,12.82767272,29.29398820,29.38784324,30.99326912,30.81863900,26.89465497,0.04764879,-1.94284926,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24289272,140.01040479,4.92105629,15.39742952,528.43016953,
1.01100000,1.01100000,1,1,"0",1.22368837,9.80660980,101168.02437282,14.91502954,-5.52693608,-4.02440381,-0.00000000,8.18540364,1.07047682,1.95445636,0.04022000,-0.00267136,13.09973719,29.60314516,29.69471873,31.01308476,30.84000824,26.78180815,0.03110907,-1.89046496,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24289336,140.01040377,5.03335520,15.39916327,539.50971503,
1.02100000,1.02100000,1,1,"0",1.22365610,9.80660896,101164.72926812,14.91324477,-5.54611744,-4.03837060,-0.00000000,8.18483394,1.07044197,1.95429273,0.04042000,-0.00127731,13.37459819,29.91245069,30.00209381,31.03304461,30.86149779,26.67026821,0.01488191,-1.83772128,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24289401,140.01040273,5.14698229,15.40089703,550.72210953,
1.03100000,1.03100000,1,1,"0",1.22362349,9.80660810,101161.40069185,14.91144182,-5.56516313,-4.05223860,-0.00000000,8.18426424,1.07040712,1.95412909,0.04062000,0.00008840,13.65225523,30.22096483,30.30920791,30.88378954,30.71280295,26.56066971,-0.00103044,-1.78467644,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24289467,140.01040168,5.26193473,15.40263079,562.03968953,
1.04100000,1.04100000,1,1,"0",1.22359056,9.80660724,101158.03877189,14.90962077,-5.58407489,-4.06600908,-0.00000000,8.18369455,1.07037227,1.95396545,0.04082000,0.00142576,13.93269697,30.52791767,30.61513012,30.73471139,30.56425199,26.45370153,-0.01662694,-1.73139394,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24289533,140.01040063,5.37820592,15.40436454,573.42727051,
1.05100000,1.05100000,1,1,"0",1.22355731,9.80660637,101154.64367943,14.90778169,-5.60285420,-4.07968311,-0.00000000,8.18312485,1.07033742,1.95380182,0.04102000,0.00273481,14.21590937,30.83330284,30.91985405,30.58583154,30.41585671,26.35010878,-0.03190700,-1.67788002,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24289600,140.01039956,5.49578831,15.40609830,584.88325892,
1.06100000,1.06100000,1,1,"0",1.22352373,9.80660549,101151.21558669,14.90592469,-5.62150251,-4.09326176,-0.00000000,8.18255515,1.07030258,1.95363818,0.04122000,0.00401553,14.50187829,31.13711382,31.22337312,30.43717186,30.26762880,26.25067438,-0.04686954,-1.62414273,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24289669,140.01039848,5.61467438,15.40783205,596.40604878,
1.07100000,1.07100000,1,1,"0",1.22348983,9.80660461,101147.75466698,14.90404985,-5.64002128,-4.10674609,-0.00000000,8.18198545,1.07026773,1.95347455,0.04142000,0.00526790,14.79058950,31.43934395,31.52568051,30.28875465,30.11957988,26.15621684,-0.06151307,-1.57019189,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24289738,140.01039739,5.73485661,15.40956581,607.99402124,
1.08100000,1.08100000,1,1,"0",1.22345561,9.80660371,101144.26106109,14.90215726,-5.65841211,-4.12013726,-0.00000000,8.18141576,1.07023288,1.95331091,0.04162000,0.00649160,15.08203254,31.74134778,31.82787944,30.38805898,30.22056092,26.06757042,-0.07583306,-1.51598535,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24289808,140.01039629,5.85632886,15.41129956,619.68877589,
1.09100000,1.09100000,1,1,"0",1.22342107,9.80660281,101140.73472569,14.90024688,-5.67667753,-4.13343711,-0.00000000,8.18084606,1.07019803,1.95314727,0.04182000,0.00768609,15.37621254,32.04423114,32.13132158,30.48765896,30.32173946,25.98557274,-0.08982221,-1.46147861,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24289879,140.01039518,5.97909045,15.41303332,631.54330792,
1.10100000,1.10100000,1,1,"0",1.22338621,9.80660190,101137.17555711,14.89831866,-5.69482029,-4.14664764,-0.00000000,8.18027636,1.07016318,1.95298364,0.04202000,0.00885100,15.67313834,32.34798545,32.43600244,30.58757382,30.42312543,25.91109637,-0.10347520,-1.40669870,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24289951,140.01039407,6.10314207,15.41476707,643.55879933,
1.11100000,1.11100000,1,1,"0",1.22335102,9.80660097,101133.58345317,14.89637254,-5.71284304,-4.15977080,-0.00000000,8.17970667,1.07012833,1.95282000,0.04222000,0.00998593,15.97281869,32.65260192,32.74191703,30.68782265,30.52472850,25.84503725,-0.11678659,-1.35167367,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24290024,140.01039294,6.22848441,15.41650083,655.73641238,
1.12100000,1.12100000,1,1,"0",1.22331551,9.80660005,101129.95831334,14.89440846,-5.73074833,-4.17280842,-0.00000000,8.17913697,1.07009348,1.95265636,0.04242000,0.01109051,16.27526219,32.95807162,33.04905994,30.78842435,30.62655804,25.78831001,-0.12975086,-1.29643267,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24290098,140.01039180,6.35511819,15.41823458,668.07728904,
1.13100000,1.13100000,1,1,"0",1.22327968,9.80659911,101126.30005997,14.89242639,-5.74853851,-4.18576223,-0.00000000,8.17856727,1.07005864,1.95249273,0.04262000,0.01216459,16.58047487,33.26352822,33.35672301,30.73323475,30.57163871,25.74186908,-0.14236542,-1.24103251,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24290173,140.01039066,6.48304334,15.41996834,680.55389216,
1.14100000,1.14100000,1,1,"0",1.22324352,9.80659816,101122.60873393,14.89042634,-5.76621529,-4.19863346,-0.00000000,8.17799758,1.07002379,1.95232909,0.04282000,0.01320816,16.88845276,33.56826190,33.66404054,30.67843285,30.51696736,25.70669332,-0.15462916,-1.18553250,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24290249,140.01038950,6.61225640,15.42170210,693.13113870,
1.15100000,1.15100000,1,1,"0",1.22320704,9.80659721,101118.88441671,14.88840835,-5.78378014,-4.21142320,-0.00000000,8.17742788,1.06998894,1.95216545,0.04302000,0.01422093,17.19918928,33.87226453,33.97100438,30.62403963,30.46255286,25.68373366,-0.16653774,-1.12995816,-3.00000000,-3.00000000,1.38000000,0.50000000,11.74700000,40.24290325,140.01038834,6.74275314,15.42343585,705.80828087,
